can_bind_to_reverse_edge,category,country_isocode,edge_type,ends_with_crosswalk,ends_with_railroad_crossing,ends_with_toll_post,ends_with_traffic_light,geometry,has_masstransit_lane,is_in_poor_condition,is_paved,is_residential,is_restricted_for_trucks,is_toll,length,persistent_id,reverse_id,segments,speed_limit,struct_type,timezone,toponym,traffic_side
False,3,CD,NamedRoad,False,False,False,False,[[15.345926;-4.350329;];[15.345688;-4.349706;];[15.345221;-4.348452;];],False,False,True,False,False,False,221.8000030517578,11391068672757377545,5720716473036379598,2,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.345926;-4.350329;];[15.346139;-4.350879;];[15.346578;-4.352101;];[15.346855;-4.352787;];],False,False,True,False,False,False,290.6000061035156,15099950125035132181,14224183846728725575,3,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.346855;-4.352787;];[15.346578;-4.352101;];[15.346139;-4.350879;];[15.345926;-4.350329;];],False,False,True,False,False,False,290.6000061035156,14224183846728725575,15099950125035132181,3,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.346855;-4.352787;];[15.347142;-4.353584;];],False,False,True,False,False,False,93.6999969482422,6729674091871384179,6768247542196111273,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.347142;-4.353584;];[15.346855;-4.352787;];],False,False,True,False,False,False,93.6999969482422,6768247542196111273,6729674091871384179,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.347142;-4.353584;];[15.347254;-4.353898;];[15.347567;-4.354706;];],False,False,True,False,False,False,132.8000030517578,7168116848372984458,890702212195860329,2,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.347567;-4.354706;];[15.347673;-4.354959;];[15.348292;-4.356601;];],False,False,True,False,False,False,224.3999938964844,18326386442251043310,14490474448196251503,2,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.347567;-4.354706;];[15.347254;-4.353898;];[15.347142;-4.353584;];],False,False,True,False,False,False,132.8000030517578,890702212195860329,7168116848372984458,2,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.340384;-4.335694;];[15.340676;-4.336423;];],False,False,True,False,False,False,86.80000305175781,13208834937876517744,12250656738220665965,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.340384;-4.335694;];[15.339843;-4.334250;];],False,False,True,False,False,False,170.60000610351562,4772884753649677490,12164519700744542785,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.339843;-4.334250;];[15.340384;-4.335694;];],False,False,True,False,False,False,170.60000610351562,12164519700744542785,4772884753649677490,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.339843;-4.334250;];[15.339537;-4.333397;];],False,False,True,False,False,False,100.1999969482422,9639875277538676467,12176140421885990288,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.339537;-4.333397;];[15.339843;-4.334250;];],False,False,True,False,False,False,100.1999969482422,12176140421885990288,9639875277538676467,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.339537;-4.333397;];[15.339282;-4.332730;];],False,False,True,False,False,False,79.0999984741211,2385430134078115750,11346106054810211985,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.339282;-4.332730;];[15.339537;-4.333397;];],False,False,True,False,False,False,79.0999984741211,11346106054810211985,2385430134078115750,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.339282;-4.332730;];[15.339065;-4.332173;];],False,False,True,False,False,False,66.0,7924474813599010523,17355625315611184678,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.339065;-4.332173;];[15.339282;-4.332730;];],False,False,True,False,False,False,66.0,17355625315611184678,7924474813599010523,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.339065;-4.332173;];[15.338817;-4.331538;];],False,False,True,False,False,False,75.5,3903077333747119288,4580588947293057539,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.338817;-4.331538;];[15.339065;-4.332173;];],False,False,True,False,False,False,75.5,4580588947293057539,3903077333747119288,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.338817;-4.331538;];[15.338496;-4.330676;];],False,False,True,False,False,False,101.6999969482422,9460317879870985436,17658083171193018686,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.338496;-4.330676;];[15.338817;-4.331538;];],False,False,True,False,False,False,101.6999969482422,17658083171193018686,9460317879870985436,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.338496;-4.330676;];[15.338058;-4.329501;];],False,False,True,False,False,False,138.6999969482422,6971851063374623267,397760133799631301,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.338058;-4.329501;];[15.338496;-4.330676;];],False,False,True,False,False,False,138.6999969482422,397760133799631301,6971851063374623267,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.338058;-4.329501;];[15.337961;-4.329240;];],False,False,True,False,False,False,30.799999237060547,17404356446828878441,10767786033153236669,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.337961;-4.329240;];[15.338058;-4.329501;];],False,False,True,False,False,False,30.799999237060547,10767786033153236669,17404356446828878441,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.337961;-4.329240;];[15.337875;-4.329012;];[15.337742;-4.328637;];],False,False,True,False,False,False,71.0999984741211,6523290441453557411,4859558491462701332,2,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.337742;-4.328637;];[15.337875;-4.329012;];[15.337961;-4.329240;];],False,False,True,False,False,False,71.0999984741211,4859558491462701332,6523290441453557411,2,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.337742;-4.328637;];[15.337512;-4.327992;];[15.337108;-4.326935;];],False,False,True,False,False,False,200.8000030517578,496431806612490663,7014049421431690981,2,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.337108;-4.326935;];[15.337512;-4.327992;];[15.337742;-4.328637;];],False,False,True,False,False,False,200.8000030517578,7014049421431690981,496431806612490663,2,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.337108;-4.326935;];[15.336850;-4.326256;];],False,False,True,False,False,False,80.5,2998917631006595733,10071190149230301721,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.336850;-4.326256;];[15.337108;-4.326935;];],False,False,True,False,False,False,80.5,10071190149230301721,2998917631006595733,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.336850;-4.326256;];[15.336660;-4.325759;];],False,False,True,False,False,False,58.79999923706055,12027861859672432811,16007465384113663586,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.336660;-4.325759;];[15.336850;-4.326256;];],False,False,True,False,False,False,58.79999923706055,16007465384113663586,12027861859672432811,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.336660;-4.325759;];[15.336615;-4.325631;];],False,False,True,False,False,False,15.0,15750591481607488972,11466749830633270330,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.336615;-4.325631;];[15.336660;-4.325759;];],False,False,True,False,False,False,15.0,11466749830633270330,15750591481607488972,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.336615;-4.325631;];[15.336548;-4.325436;];[15.336526;-4.325373;];],False,False,True,False,False,False,30.200000762939453,12236356620816585673,14720214232112376144,2,,Bridge,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.336526;-4.325373;];[15.336548;-4.325436;];[15.336615;-4.325631;];],False,False,True,False,False,False,30.200000762939453,14720214232112376144,12236356620816585673,2,,Bridge,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.336526;-4.325373;];[15.336505;-4.325323;];],False,False,True,False,False,False,6.099999904632568,4897190426578675217,8881775981000245716,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.336505;-4.325323;];[15.336526;-4.325373;];],False,False,True,False,False,False,6.099999904632568,8881775981000245716,4897190426578675217,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.336505;-4.325323;];[15.336284;-4.324740;];],False,False,True,False,False,False,68.9000015258789,13285085114605376594,13911814544131525562,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.336284;-4.324740;];[15.336505;-4.325323;];],False,False,True,False,False,False,68.9000015258789,13911814544131525562,13285085114605376594,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.336284;-4.324740;];[15.336174;-4.324449;];[15.335732;-4.323227;];],False,False,True,False,False,False,178.10000610351562,12131449617573359698,4657190012144819915,2,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.335732;-4.323227;];[15.336174;-4.324449;];[15.336284;-4.324740;];],False,False,True,False,False,False,178.10000610351562,4657190012144819915,12131449617573359698,2,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.335732;-4.323227;];[15.335470;-4.322566;];[15.335100;-4.321592;];[15.334732;-4.320618;];],False,False,True,False,False,False,309.20001220703125,2725230777178341558,3131476928327492375,3,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.334732;-4.320618;];[15.335100;-4.321592;];[15.335470;-4.322566;];[15.335732;-4.323227;];],False,False,True,False,False,False,309.20001220703125,3131476928327492375,2725230777178341558,3,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.334732;-4.320618;];[15.334680;-4.320480;];],False,False,True,False,False,False,16.299999237060547,16431461186925649076,18189761720833816258,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.334680;-4.320480;];[15.334732;-4.320618;];],False,False,True,False,False,False,16.299999237060547,18189761720833816258,16431461186925649076,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.334680;-4.320480;];[15.334482;-4.319915;];[15.334362;-4.319575;];[15.333947;-4.318357;];[15.333724;-4.317784;];],False,False,True,False,False,False,316.3999938964844,1344279281981570154,8730790987983613913,4,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.333724;-4.317784;];[15.333947;-4.318357;];[15.334362;-4.319575;];[15.334482;-4.319915;];[15.334680;-4.320480;];],False,False,True,False,False,False,316.3999938964844,8730790987983613913,1344279281981570154,4,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.333724;-4.317784;];[15.333462;-4.317125;];[15.333177;-4.316486;];[15.333005;-4.316047;];[15.332927;-4.315838;];],False,False,True,False,False,False,232.6000061035156,2012045907219022479,15294252728862866847,4,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.332927;-4.315838;];[15.333005;-4.316047;];[15.333177;-4.316486;];[15.333462;-4.317125;];[15.333724;-4.317784;];],False,False,True,False,False,False,232.6000061035156,15294252728862866847,2012045907219022479,4,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.332927;-4.315838;];[15.332741;-4.315366;];[15.332705;-4.315268;];],False,False,True,False,False,False,67.5999984741211,11370774348612643313,10566392950416268357,2,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.332705;-4.315268;];[15.332741;-4.315366;];[15.332927;-4.315838;];],False,False,True,False,False,False,67.5999984741211,10566392950416268357,11370774348612643313,2,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.332705;-4.315268;];[15.332443;-4.314566;];],False,False,True,False,False,False,83.0,4638396405370887790,5678315699041025596,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.332443;-4.314566;];[15.332705;-4.315268;];],False,False,True,False,False,False,83.0,5678315699041025596,4638396405370887790,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.332443;-4.314566;];[15.332226;-4.314012;];[15.332142;-4.313781;];],False,False,True,False,False,False,93.0,9489041634685873746,5226015985280256600,2,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.332142;-4.313781;];[15.332226;-4.314012;];[15.332443;-4.314566;];],False,False,True,False,False,False,93.0,5226015985280256600,9489041634685873746,2,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.332142;-4.313781;];[15.331880;-4.313069;];],False,False,True,False,False,False,84.0,4687120085007682800,9633541760935165741,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.331880;-4.313069;];[15.332142;-4.313781;];],False,False,True,False,False,False,84.0,9633541760935165741,4687120085007682800,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.331880;-4.313069;];[15.331611;-4.312347;];],False,False,True,False,False,False,85.30000305175781,462023460986179045,4500255265437753751,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.331611;-4.312347;];[15.331880;-4.313069;];],False,False,True,False,False,False,85.30000305175781,4500255265437753751,462023460986179045,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.331611;-4.312347;];[15.331568;-4.312228;];],False,False,True,False,False,False,14.0,11315962698659797683,1856433725875904041,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.331568;-4.312228;];[15.331611;-4.312347;];],False,False,True,False,False,False,14.0,1856433725875904041,11315962698659797683,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.331568;-4.312228;];[15.331463;-4.311934;];],False,False,True,False,False,False,34.599998474121094,1916786807553532410,1567968425283191348,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.331463;-4.311934;];[15.331568;-4.312228;];],False,False,True,False,False,False,34.599998474121094,1567968425283191348,1916786807553532410,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.331463;-4.311934;];[15.331373;-4.311699;];[15.331065;-4.310920;];],False,False,True,False,False,False,120.5,4265478526935992251,14178660335264213326,2,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.331065;-4.310920;];[15.331373;-4.311699;];[15.331463;-4.311934;];],False,False,True,False,False,False,120.5,14178660335264213326,4265478526935992251,2,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.331065;-4.310920;];[15.330846;-4.310342;];],False,False,True,False,False,False,68.4000015258789,10346788174169039344,7284846534720780663,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.330846;-4.310342;];[15.331065;-4.310920;];],False,False,True,False,False,False,68.4000015258789,7284846534720780663,10346788174169039344,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.330846;-4.310342;];[15.330658;-4.309862;];[15.330509;-4.309486;];],False,False,True,False,False,False,101.8000030517578,5680174582759045465,9049993451914286020,2,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.330509;-4.309486;];[15.330658;-4.309862;];[15.330846;-4.310342;];],False,False,True,False,False,False,101.8000030517578,9049993451914286020,5680174582759045465,2,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.330509;-4.309486;];[15.330448;-4.309321;];[15.330311;-4.308938;];],False,False,True,False,False,False,64.5,1629383574308756348,6752185817971420100,2,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.330311;-4.308938;];[15.330448;-4.309321;];[15.330509;-4.309486;];],False,False,True,False,False,False,64.5,6752185817971420100,1629383574308756348,2,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.330311;-4.308938;];[15.330232;-4.308764;];[15.330127;-4.308513;];],False,False,True,False,False,False,51.29999923706055,4004640310067546158,4380952962722275560,2,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.330127;-4.308513;];[15.330232;-4.308764;];[15.330311;-4.308938;];],False,False,True,False,False,False,51.29999923706055,4380952962722275560,4004640310067546158,2,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.330127;-4.308513;];[15.329920;-4.308209;];],False,False,True,False,False,False,40.59999847412109,724669874615043643,7138530518787572396,1,,Road,Africa/Kinshasa,,False
